product_id,from_branch_id,to_branch_id,quantity,movement_date,reason
5691,10,11,5,2025-11-03 16:05:00,Emergency restock
3809,2,1,7,2025-06-28 01:38:00,Overstock redistribution
663,6,11,5,2025-08-29 06:46:00,Demand shift
5490,6,1,4,2025-03-08 22:47:00,Stock balancing
5186,10,3,2,2025-04-13 03:15:00,Emergency restock
1270,5,6,9,2025-06-08 03:40:00,Overstock redistribution
2020,8,2,9,2025-07-14 11:14:00,Demand shift
4798,5,10,3,2025-07-05 19:48:00,Demand shift
2954,7,9,8,2025-10-01 01:26:00,Stock balancing
3254,12,5,10,2025-03-06 12:46:00,Emergency restock
2085,5,2,6,2025-04-13 01:33:00,Inter-branch transfer
1493,1,7,9,2025-02-07 13:05:00,Demand shift
4274,4,5,6,2025-05-29 13:50:00,Overstock redistribution
250,7,9,3,2025-09-30 23:10:00,Stock balancing
3912,5,9,1,2025-12-28 13:03:00,Demand shift
1934,11,2,4,2025-03-13 05:12:00,Stock balancing
2364,8,2,6,2025-01-09 04:52:00,Emergency restock
2368,7,1,4,2025-11-26 08:13:00,Demand shift
2087,12,7,4,2025-09-30 16:32:00,Demand shift
4685,10,12,5,2025-11-07 18:32:00,Overstock redistribution
6113,6,3,9,2025-02-05 11:20:00,Demand shift
3995,1,8,5,2025-02-06 03:27:00,Inter-branch transfer
105,12,5,5,2025-01-02 13:17:00,Inter-branch transfer
2600,9,4,7,2025-12-12 16:02:00,Overstock redistribution
484,9,11,5,2025-06-26 02:06:00,Inter-branch transfer
2010,2,3,1,2025-03-28 09:52:00,Demand shift
224,9,1,3,2025-11-17 00:16:00,Emergency restock
5042,4,10,7,2025-08-27 04:19:00,Stock balancing
3094,1,9,10,2025-09-25 10:34:00,Demand shift
6089,6,3,5,2025-05-07 07:09:00,Emergency restock
4322,1,5,5,2025-12-17 17:42:00,Inter-branch transfer
136,3,6,4,2025-03-31 06:16:00,Demand shift
558,10,4,10,2025-06-25 13:45:00,Demand shift
2975,9,12,1,2025-06-26 18:49:00,Inter-branch transfer
2277,1,5,5,2025-08-14 04:35:00,Emergency restock
1367,3,2,5,2025-10-07 18:51:00,Overstock redistribution
1326,7,10,3,2025-06-08 04:24:00,Stock balancing
1276,10,7,1,2025-02-24 06:44:00,Demand shift
3239,8,6,7,2025-04-26 06:04:00,Overstock redistribution
1789,9,7,9,2025-01-10 14:11:00,Overstock redistribution
4518,4,2,3,2025-08-26 22:53:00,Demand shift
6019,7,1,8,2025-08-14 20:11:00,Demand shift
3015,2,11,3,2025-08-31 10:24:00,Inter-branch transfer
4297,6,12,1,2025-08-25 06:56:00,Stock balancing
655,1,11,1,2025-02-23 21:18:00,Stock balancing
4987,7,10,9,2025-10-03 23:11:00,Inter-branch transfer
1771,9,5,6,2025-02-01 07:05:00,Overstock redistribution
3500,1,8,9,2025-12-04 20:18:00,Stock balancing
4533,4,12,8,2025-10-01 14:37:00,Inter-branch transfer
3215,7,4,10,2025-08-04 17:28:00,Demand shift
575,4,10,8,2025-10-09 01:16:00,Inter-branch transfer
4463,2,6,1,2025-09-16 14:46:00,Inter-branch transfer
918,5,9,10,2025-10-26 16:08:00,Inter-branch transfer
4933,8,12,6,2025-07-24 13:22:00,Demand shift
3720,11,7,9,2025-04-19 08:29:00,Inter-branch transfer
3751,3,12,5,2025-12-26 14:19:00,Stock balancing
1578,2,1,10,2025-06-13 21:01:00,Demand shift
1425,9,1,7,2025-02-05 23:24:00,Overstock redistribution
2319,4,9,3,2025-07-27 07:13:00,Stock balancing
2548,1,12,8,2025-03-27 04:27:00,Overstock redistribution
5119,2,9,6,2025-09-15 16:53:00,Inter-branch transfer
4436,10,5,3,2025-12-22 18:33:00,Overstock redistribution
553,10,6,1,2025-01-29 04:35:00,Emergency restock
631,11,3,7,2025-04-10 15:50:00,Demand shift
1160,6,5,9,2025-05-22 20:53:00,Overstock redistribution
878,7,11,2,2025-01-01 00:01:00,Demand shift
4032,9,7,8,2025-07-24 00:50:00,Inter-branch transfer
1396,4,8,9,2025-04-04 16:42:00,Stock balancing
4288,5,9,2,2025-11-19 04:35:00,Emergency restock
2462,9,7,8,2025-12-26 02:43:00,Emergency restock
3919,1,8,5,2025-04-04 17:25:00,Overstock redistribution
1941,3,2,4,2025-06-01 03:59:00,Stock balancing
602,2,4,10,2025-03-11 13:12:00,Inter-branch transfer
4922,2,1,5,2025-11-19 07:21:00,Overstock redistribution
448,6,12,4,2025-03-11 23:40:00,Emergency restock
1464,3,12,4,2025-01-29 18:16:00,Stock balancing
627,3,11,3,2025-08-17 02:46:00,Inter-branch transfer
2004,7,12,2,2025-09-12 08:02:00,Overstock redistribution
4743,4,1,8,2025-04-13 22:11:00,Emergency restock
6135,4,10,7,2025-08-13 00:35:00,Demand shift
1846,4,2,4,2025-01-21 07:13:00,Stock balancing
3017,2,10,3,2025-03-17 20:52:00,Stock balancing
5297,12,5,8,2025-08-23 23:12:00,Emergency restock
1181,5,1,7,2025-09-20 03:40:00,Demand shift
4400,2,8,7,2025-02-05 08:01:00,Stock balancing
5328,9,8,2,2025-02-06 13:41:00,Demand shift
1878,6,9,3,2025-08-03 10:25:00,Emergency restock
4193,5,10,1,2025-06-13 04:16:00,Inter-branch transfer
6156,7,9,10,2025-06-04 16:04:00,Emergency restock
1384,12,11,2,2025-04-10 12:04:00,Emergency restock
5361,2,11,7,2025-10-07 17:02:00,Demand shift
3366,1,12,5,2025-05-16 04:56:00,Demand shift
2198,2,8,5,2025-09-21 12:22:00,Emergency restock
5316,6,9,1,2025-11-09 17:38:00,Inter-branch transfer
6131,3,7,9,2025-06-03 13:01:00,Demand shift
3921,1,4,10,2025-11-22 05:19:00,Emergency restock
5982,12,8,8,2025-11-28 08:41:00,Overstock redistribution
5109,5,6,3,2025-09-12 21:14:00,Demand shift
2856,5,11,5,2025-02-28 21:48:00,Stock balancing
6163,9,3,10,2025-07-06 17:51:00,Demand shift
1876,5,10,7,2025-09-14 01:08:00,Inter-branch transfer
5705,9,10,6,2025-01-02 18:47:00,Overstock redistribution
2741,9,10,4,2025-10-02 01:09:00,Demand shift
3044,5,7,6,2025-01-08 05:59:00,Overstock redistribution
721,12,2,4,2025-06-17 00:36:00,Emergency restock
2823,6,9,10,2025-11-29 15:46:00,Overstock redistribution
3922,9,2,9,2025-11-27 16:47:00,Emergency restock
1343,11,4,6,2025-05-07 09:04:00,Emergency restock
4353,10,1,4,2025-09-28 23:51:00,Inter-branch transfer
4606,6,2,1,2025-05-02 20:36:00,Stock balancing
3767,4,10,5,2025-12-06 12:18:00,Stock balancing
433,1,2,7,2025-10-17 22:25:00,Inter-branch transfer
4225,12,6,2,2025-09-15 00:19:00,Overstock redistribution
4251,6,12,7,2025-05-23 01:30:00,Overstock redistribution
1135,1,8,5,2025-12-14 22:58:00,Stock balancing
5624,7,2,9,2025-04-30 15:32:00,Inter-branch transfer
2365,8,11,6,2025-09-29 12:27:00,Demand shift
4831,12,2,1,2025-10-25 02:51:00,Emergency restock
276,9,1,2,2025-01-05 07:22:00,Emergency restock
1143,2,8,8,2025-11-02 23:10:00,Inter-branch transfer
3995,3,4,7,2025-08-07 22:54:00,Inter-branch transfer
1361,5,2,5,2025-08-17 20:34:00,Inter-branch transfer
1881,11,12,5,2025-10-03 23:20:00,Demand shift
1347,10,4,5,2025-08-19 05:13:00,Emergency restock
3659,8,12,3,2025-02-11 04:57:00,Inter-branch transfer
2122,10,8,7,2025-10-03 03:54:00,Inter-branch transfer
4245,1,10,6,2025-04-12 00:30:00,Demand shift
4151,7,2,10,2025-05-28 22:45:00,Emergency restock
555,11,10,1,2025-02-05 06:37:00,Emergency restock
4384,4,11,5,2025-04-14 12:02:00,Emergency restock
3254,2,12,3,2025-03-03 13:01:00,Overstock redistribution
2013,3,1,2,2025-12-31 19:24:00,Overstock redistribution
3949,2,12,8,2025-02-25 07:06:00,Stock balancing
1197,1,12,2,2025-11-12 19:00:00,Demand shift
306,6,1,7,2025-08-09 18:48:00,Emergency restock
5403,1,11,5,2025-01-20 04:04:00,Inter-branch transfer
6233,7,8,2,2025-08-10 04:43:00,Stock balancing
3744,4,10,1,2025-11-12 16:57:00,Stock balancing
6065,12,10,5,2025-10-06 00:12:00,Stock balancing
5981,6,4,8,2025-09-08 12:18:00,Inter-branch transfer
1157,9,1,4,2025-09-22 16:58:00,Emergency restock
1340,4,10,4,2025-09-20 07:45:00,Demand shift
3546,9,6,1,2025-12-06 15:41:00,Stock balancing
3724,8,11,8,2025-06-20 11:14:00,Demand shift
279,2,6,6,2025-01-05 13:56:00,Emergency restock
2471,6,12,7,2025-12-19 00:15:00,Inter-branch transfer
4633,11,4,1,2025-10-03 13:44:00,Inter-branch transfer
4319,11,10,9,2025-04-22 23:03:00,Stock balancing
3011,10,4,4,2025-05-22 13:56:00,Overstock redistribution
242,1,6,10,2025-09-02 15:32:00,Overstock redistribution
2092,4,6,6,2025-01-13 04:37:00,Emergency restock
1740,9,4,2,2025-08-20 02:12:00,Emergency restock
5902,4,9,5,2025-10-12 21:47:00,Overstock redistribution
4187,8,9,6,2025-07-31 15:13:00,Emergency restock
137,10,9,3,2025-11-23 13:51:00,Stock balancing
131,3,4,2,2025-09-11 19:46:00,Stock balancing
2715,10,4,7,2025-10-07 02:38:00,Overstock redistribution
1480,3,11,4,2025-05-03 21:25:00,Stock balancing
483,2,9,8,2025-05-22 15:11:00,Demand shift
2598,9,3,2,2025-06-03 00:10:00,Overstock redistribution
4192,11,12,5,2025-01-24 09:15:00,Stock balancing
2624,4,6,5,2025-02-26 14:45:00,Emergency restock
3199,9,10,4,2025-01-29 06:11:00,Demand shift
5446,7,4,8,2025-08-31 06:27:00,Stock balancing
4222,3,12,3,2025-12-18 13:01:00,Emergency restock
4888,1,7,5,2025-01-01 19:58:00,Emergency restock
2386,2,1,5,2025-03-08 03:09:00,Overstock redistribution
198,12,3,8,2025-12-02 03:51:00,Emergency restock
5333,6,12,2,2025-08-31 02:48:00,Emergency restock
445,9,8,7,2025-12-29 12:34:00,Emergency restock
338,1,3,3,2025-08-22 10:28:00,Emergency restock
4928,1,2,6,2025-08-17 16:20:00,Stock balancing
2713,5,11,10,2025-07-20 10:40:00,Overstock redistribution
1561,5,7,6,2025-05-04 02:48:00,Overstock redistribution
5625,7,9,6,2025-02-02 17:32:00,Stock balancing
734,8,12,3,2025-02-18 02:08:00,Inter-branch transfer
5645,6,10,1,2025-01-25 07:07:00,Overstock redistribution
5685,3,6,2,2025-06-01 07:54:00,Demand shift
2578,4,8,8,2025-05-02 20:20:00,Stock balancing
3101,4,6,3,2025-04-29 14:43:00,Demand shift
486,5,8,8,2025-02-08 15:01:00,Inter-branch transfer
6052,4,12,6,2025-04-04 12:19:00,Emergency restock
5512,9,10,9,2025-02-16 05:39:00,Overstock redistribution
5514,3,4,2,2025-03-25 15:26:00,Stock balancing
3575,7,1,4,2025-02-11 23:52:00,Overstock redistribution
708,7,8,6,2025-05-08 05:50:00,Overstock redistribution
5145,5,4,10,2025-05-31 10:22:00,Inter-branch transfer
3214,3,9,1,2025-04-01 21:31:00,Emergency restock
1751,2,3,8,2025-12-09 03:08:00,Stock balancing
3975,1,4,3,2025-02-27 04:04:00,Emergency restock
2202,11,10,4,2025-08-14 21:32:00,Stock balancing
5083,10,6,8,2025-01-27 15:03:00,Emergency restock
403,1,3,2,2025-07-09 14:44:00,Overstock redistribution
307,11,7,4,2025-09-28 12:24:00,Demand shift
1958,7,10,7,2025-08-25 13:34:00,Demand shift
1398,8,1,2,2025-05-07 09:42:00,Stock balancing
1623,8,1,3,2025-06-17 11:26:00,Overstock redistribution
1888,3,11,5,2025-10-08 00:36:00,Stock balancing
2372,2,3,3,2025-06-14 12:59:00,Overstock redistribution
5732,10,1,8,2025-04-20 01:02:00,Emergency restock
4027,4,5,2,2025-01-28 01:45:00,Demand shift
3585,12,1,7,2025-05-31 09:52:00,Overstock redistribution
1120,3,12,3,2025-05-10 06:59:00,Emergency restock
1065,3,4,3,2025-04-30 07:55:00,Stock balancing
2715,9,8,8,2025-11-24 19:00:00,Inter-branch transfer
645,6,8,5,2025-02-22 02:58:00,Demand shift
5108,10,2,1,2025-11-19 10:28:00,Inter-branch transfer
430,8,9,6,2025-09-05 04:05:00,Stock balancing
2957,3,10,7,2025-01-29 19:50:00,Demand shift
6183,3,7,7,2025-02-11 03:48:00,Emergency restock
5892,5,6,3,2025-01-02 19:13:00,Overstock redistribution
1133,2,6,9,2025-07-09 07:20:00,Demand shift
2975,7,5,1,2025-03-31 08:31:00,Emergency restock
4896,4,10,6,2025-04-07 18:13:00,Inter-branch transfer
4600,4,7,8,2025-05-03 10:12:00,Overstock redistribution
2234,6,5,9,2025-10-31 04:22:00,Stock balancing
4780,7,3,3,2025-08-18 15:01:00,Overstock redistribution
5707,11,9,4,2025-01-18 18:29:00,Stock balancing
3598,6,5,10,2025-07-20 22:19:00,Emergency restock
3298,1,4,4,2025-03-15 08:54:00,Demand shift
3680,10,3,10,2025-06-23 22:40:00,Emergency restock
1115,11,9,6,2025-11-12 04:55:00,Overstock redistribution
3756,2,8,2,2025-03-18 07:22:00,Overstock redistribution
3392,6,10,10,2025-06-20 13:07:00,Stock balancing
793,11,7,5,2025-05-07 11:00:00,Demand shift
4248,12,11,6,2025-11-05 10:05:00,Demand shift
461,2,8,8,2025-07-31 12:19:00,Inter-branch transfer
1881,9,5,2,2025-10-28 22:29:00,Overstock redistribution
2655,9,5,1,2025-03-19 18:40:00,Demand shift
1065,6,8,1,2025-01-01 10:53:00,Emergency restock
4045,7,10,9,2025-11-04 08:54:00,Overstock redistribution
2420,6,5,10,2025-04-18 01:02:00,Inter-branch transfer
1939,9,7,10,2025-12-25 03:45:00,Overstock redistribution
761,7,4,2,2025-05-06 06:29:00,Emergency restock
1853,8,11,4,2025-12-13 04:26:00,Overstock redistribution
1251,12,4,8,2025-05-29 06:06:00,Overstock redistribution
4037,3,2,7,2025-05-26 19:08:00,Demand shift
5589,10,12,3,2025-10-06 18:08:00,Overstock redistribution
1868,5,6,5,2025-05-28 12:42:00,Emergency restock
5897,4,3,4,2025-03-19 01:46:00,Overstock redistribution
5143,5,10,6,2025-05-14 09:48:00,Inter-branch transfer
5108,11,5,4,2025-09-08 01:24:00,Demand shift
4271,1,12,8,2025-07-19 17:07:00,Overstock redistribution
884,9,3,5,2025-09-04 17:10:00,Emergency restock
2729,5,2,8,2025-08-17 08:58:00,Demand shift
722,12,3,5,2025-11-25 04:46:00,Overstock redistribution
2382,2,7,1,2025-11-10 10:02:00,Demand shift
252,7,1,7,2025-10-14 09:01:00,Inter-branch transfer
3932,9,8,6,2025-08-20 13:25:00,Demand shift
99,8,3,5,2025-06-24 14:57:00,Emergency restock
2084,12,11,3,2025-11-07 15:18:00,Inter-branch transfer
5806,4,5,3,2025-04-16 22:03:00,Overstock redistribution
441,2,7,9,2025-09-27 23:29:00,Stock balancing
5477,8,6,6,2025-11-12 08:44:00,Overstock redistribution
4296,8,6,7,2025-02-10 23:32:00,Overstock redistribution
4237,11,10,3,2025-06-04 11:29:00,Demand shift
5186,7,2,2,2025-01-31 17:51:00,Stock balancing
1441,10,7,3,2025-09-15 20:24:00,Overstock redistribution
358,2,8,7,2025-09-06 01:52:00,Emergency restock
1446,1,9,10,2025-09-09 16:57:00,Demand shift
1680,4,10,4,2025-03-12 13:20:00,Overstock redistribution
2407,3,12,1,2025-09-02 18:34:00,Inter-branch transfer
6235,7,2,4,2025-02-22 16:53:00,Demand shift
1269,12,3,3,2025-04-25 14:46:00,Overstock redistribution
3756,2,12,6,2025-06-17 22:24:00,Emergency restock
665,8,4,1,2025-08-27 08:54:00,Overstock redistribution
1415,11,3,7,2025-08-17 21:03:00,Demand shift
2607,7,1,5,2025-09-11 21:12:00,Inter-branch transfer
2746,2,9,8,2025-02-18 12:48:00,Overstock redistribution
5170,1,7,8,2025-05-01 10:12:00,Overstock redistribution
2208,10,7,4,2025-03-02 08:53:00,Stock balancing
1398,2,8,2,2025-03-03 02:30:00,Overstock redistribution
4991,2,1,7,2025-04-01 07:43:00,Emergency restock
2746,5,7,1,2025-05-26 22:17:00,Overstock redistribution
1344,12,3,8,2025-04-25 22:32:00,Demand shift
2211,1,2,9,2025-06-29 23:53:00,Inter-branch transfer
2599,6,2,9,2025-01-21 15:46:00,Emergency restock
4146,7,12,3,2025-12-01 18:04:00,Overstock redistribution
3941,1,12,5,2025-03-07 18:40:00,Overstock redistribution
1696,12,5,4,2025-05-06 08:07:00,Emergency restock
4134,11,5,3,2025-01-25 02:38:00,Inter-branch transfer
3014,12,6,8,2025-12-29 00:59:00,Stock balancing
1910,1,3,7,2025-10-04 20:04:00,Demand shift
4649,10,6,2,2025-02-12 11:43:00,Demand shift
3182,11,7,2,2025-07-18 01:57:00,Stock balancing
142,11,12,1,2025-11-11 18:58:00,Stock balancing
5788,12,2,5,2025-05-29 08:22:00,Demand shift
6082,4,10,1,2025-11-06 13:59:00,Overstock redistribution
4851,1,9,1,2025-01-07 06:23:00,Inter-branch transfer
2717,5,7,4,2025-11-03 11:04:00,Inter-branch transfer
2503,12,11,2,2025-09-30 16:54:00,Demand shift
1252,9,12,4,2025-08-25 20:58:00,Overstock redistribution
5678,4,1,9,2025-08-04 06:45:00,Overstock redistribution
3253,5,12,1,2025-11-19 01:04:00,Inter-branch transfer
3864,6,10,2,2025-06-07 16:18:00,Demand shift
5556,5,4,2,2025-01-23 21:46:00,Demand shift
5474,5,12,3,2025-12-07 01:12:00,Demand shift
3724,2,12,1,2025-08-03 09:02:00,Overstock redistribution
5777,9,5,9,2025-07-09 15:49:00,Inter-branch transfer
538,2,5,3,2025-10-08 10:36:00,Emergency restock
5725,4,3,8,2025-10-25 22:25:00,Overstock redistribution
1015,8,12,1,2025-10-12 03:19:00,Emergency restock
1477,6,4,7,2025-01-01 18:20:00,Emergency restock
1236,7,5,8,2025-05-31 01:09:00,Inter-branch transfer
3230,10,4,3,2025-05-05 08:49:00,Overstock redistribution
4179,9,8,3,2025-02-16 21:12:00,Demand shift
5030,11,12,6,2025-05-19 10:24:00,Overstock redistribution
903,8,3,8,2025-10-23 12:57:00,Demand shift
509,11,7,6,2025-03-06 06:35:00,Inter-branch transfer
1611,2,5,1,2025-11-21 02:20:00,Inter-branch transfer
1151,4,12,1,2025-04-28 15:45:00,Demand shift
282,5,8,4,2025-03-29 17:28:00,Inter-branch transfer
595,4,6,2,2025-11-03 09:56:00,Inter-branch transfer
2051,4,8,1,2025-10-29 12:48:00,Demand shift
5619,7,12,5,2025-05-20 11:54:00,Stock balancing
6056,2,7,3,2025-01-16 19:19:00,Emergency restock
4,5,3,2,2025-05-29 05:54:00,Inter-branch transfer
3144,6,5,1,2025-09-29 07:25:00,Overstock redistribution
174,12,5,7,2025-08-17 04:25:00,Inter-branch transfer
562,6,12,6,2025-07-18 15:40:00,Inter-branch transfer
5269,8,12,3,2025-05-23 05:46:00,Inter-branch transfer
5107,2,4,6,2025-06-22 09:17:00,Demand shift
3849,4,3,4,2025-10-14 15:06:00,Overstock redistribution
3757,2,7,8,2025-03-04 06:20:00,Inter-branch transfer
1542,7,2,5,2025-01-29 10:58:00,Overstock redistribution
1742,9,6,3,2025-10-10 19:45:00,Stock balancing
4561,12,3,9,2025-04-23 05:36:00,Demand shift
5730,11,10,10,2025-07-21 04:29:00,Inter-branch transfer
391,8,7,4,2025-07-24 05:58:00,Stock balancing
5308,6,3,3,2025-08-20 11:57:00,Stock balancing
1435,8,1,8,2025-12-05 23:38:00,Inter-branch transfer
5279,12,5,4,2025-06-15 18:18:00,Inter-branch transfer
6243,9,10,1,2025-11-13 15:41:00,Inter-branch transfer
563,8,3,7,2025-05-10 12:15:00,Overstock redistribution
4058,11,12,8,2025-09-07 10:49:00,Emergency restock
4919,2,11,10,2025-04-29 10:01:00,Overstock redistribution
2400,5,9,10,2025-04-12 11:14:00,Stock balancing
3591,9,2,5,2025-12-29 16:14:00,Demand shift
2946,6,12,8,2025-02-14 09:53:00,Overstock redistribution
5148,10,8,8,2025-08-06 16:10:00,Inter-branch transfer
4947,2,7,9,2025-05-28 19:14:00,Stock balancing
1512,8,12,1,2025-04-27 19:10:00,Overstock redistribution
315,4,6,2,2025-04-30 14:12:00,Inter-branch transfer
5317,8,1,8,2025-01-19 03:01:00,Inter-branch transfer
6166,12,5,3,2025-05-01 17:47:00,Inter-branch transfer
441,10,11,6,2025-03-31 11:37:00,Inter-branch transfer
2481,10,5,8,2025-09-14 19:25:00,Overstock redistribution
4306,9,6,1,2025-09-28 02:01:00,Emergency restock
3769,12,6,1,2025-11-19 15:30:00,Stock balancing
3280,3,7,7,2025-01-28 07:00:00,Overstock redistribution
1181,1,2,10,2025-09-11 12:01:00,Emergency restock
5454,1,7,8,2025-06-16 23:42:00,Demand shift
4226,4,10,2,2025-05-08 20:27:00,Demand shift
784,10,1,7,2025-08-12 03:10:00,Emergency restock
1984,2,5,1,2025-11-24 05:19:00,Overstock redistribution
1151,10,1,4,2025-03-19 22:02:00,Demand shift
6122,6,8,2,2025-02-17 13:07:00,Stock balancing
3067,5,1,6,2025-09-14 06:11:00,Overstock redistribution
5018,6,2,10,2025-04-11 22:34:00,Inter-branch transfer
295,1,3,6,2025-05-19 21:06:00,Emergency restock
438,7,2,9,2025-05-01 09:01:00,Inter-branch transfer
2252,3,6,6,2025-07-31 07:09:00,Inter-branch transfer
1661,10,12,3,2025-07-19 19:11:00,Stock balancing
3388,4,3,6,2025-08-29 10:21:00,Emergency restock
1262,9,2,9,2025-04-18 04:35:00,Demand shift
951,12,1,3,2025-04-22 02:17:00,Stock balancing
660,6,10,9,2025-01-29 07:25:00,Stock balancing
3515,1,10,1,2025-07-27 16:36:00,Demand shift
5184,10,8,3,2025-09-10 03:07:00,Overstock redistribution
2574,6,4,7,2025-06-10 05:34:00,Stock balancing
3288,4,2,10,2025-06-08 23:59:00,Inter-branch transfer
3622,3,1,6,2025-12-31 01:00:00,Emergency restock
468,8,1,2,2025-06-06 06:26:00,Emergency restock
5715,2,1,6,2025-09-14 17:18:00,Overstock redistribution
436,7,8,1,2025-02-02 08:11:00,Overstock redistribution
2522,5,1,2,2025-03-09 02:30:00,Inter-branch transfer
262,1,6,2,2025-07-12 05:14:00,Emergency restock
4955,7,1,1,2025-07-02 21:05:00,Stock balancing
2613,2,7,7,2025-12-03 04:05:00,Inter-branch transfer
1203,8,1,3,2025-05-15 13:42:00,Demand shift
1040,5,1,4,2025-09-06 21:21:00,Stock balancing
4808,5,7,6,2025-02-15 13:18:00,Inter-branch transfer
2682,8,12,4,2025-01-24 18:11:00,Overstock redistribution
1383,2,8,4,2025-04-30 03:01:00,Stock balancing
4261,9,7,7,2025-08-24 00:17:00,Overstock redistribution
5379,3,4,1,2025-04-02 16:32:00,Stock balancing
5776,5,12,9,2025-07-17 22:06:00,Emergency restock
4982,12,4,3,2025-09-09 00:26:00,Emergency restock
3850,11,3,7,2025-05-11 04:03:00,Demand shift
3573,1,9,6,2025-03-15 18:30:00,Overstock redistribution
4689,5,3,9,2025-07-15 05:07:00,Demand shift
77,5,3,1,2025-06-08 11:55:00,Stock balancing
298,7,11,4,2025-02-22 18:45:00,Stock balancing
351,9,5,8,2025-09-23 15:29:00,Emergency restock
5195,11,6,1,2025-09-15 02:56:00,Inter-branch transfer
4042,4,3,4,2025-03-15 04:13:00,Overstock redistribution
295,3,7,2,2025-03-26 12:06:00,Emergency restock
5687,10,9,7,2025-09-09 12:13:00,Stock balancing
3304,9,2,6,2025-12-23 00:59:00,Stock balancing
3246,7,6,4,2025-02-08 22:35:00,Inter-branch transfer
5716,2,11,9,2025-07-28 18:01:00,Stock balancing
3172,4,11,5,2025-12-20 18:36:00,Emergency restock
1521,9,7,8,2025-08-01 03:01:00,Demand shift
1724,12,11,7,2025-08-16 12:53:00,Inter-branch transfer
511,1,3,8,2025-04-28 08:58:00,Stock balancing
1551,1,9,5,2025-03-17 13:51:00,Inter-branch transfer
4474,7,8,1,2025-12-21 00:41:00,Demand shift
4862,11,8,6,2025-09-02 16:01:00,Inter-branch transfer
4484,8,5,4,2025-12-15 02:58:00,Inter-branch transfer
1797,6,5,2,2025-04-14 14:08:00,Emergency restock
4887,6,12,2,2025-03-18 12:06:00,Demand shift
4345,2,9,5,2025-04-16 02:45:00,Stock balancing
5608,11,8,4,2025-08-05 12:53:00,Demand shift
5860,12,10,3,2025-01-01 04:48:00,Emergency restock
3300,2,9,9,2025-03-16 00:17:00,Inter-branch transfer
189,3,6,1,2025-11-27 05:57:00,Stock balancing
3062,8,7,3,2025-07-01 22:58:00,Emergency restock
956,4,10,9,2025-02-21 15:39:00,Inter-branch transfer
5252,4,8,1,2025-11-02 14:12:00,Overstock redistribution
766,5,7,7,2025-10-25 17:17:00,Stock balancing
1966,2,3,7,2025-05-09 23:38:00,Demand shift
378,7,8,3,2025-09-12 05:38:00,Overstock redistribution
4563,12,9,10,2025-09-11 20:42:00,Emergency restock
4657,9,1,1,2025-08-08 18:22:00,Emergency restock
