po_id,product_id,quantity,cost_price
758,1906,230,3471.68
1471,4921,70,464.76
1564,4029,127,6020.64
745,3185,60,11774.75
863,22,135,46.82
2381,1465,182,228.4
1413,6227,231,702.59
1870,3789,62,1956.14
2943,899,129,78.43
228,731,217,2650.6
646,45,267,240.79
125,5831,240,962.38
2745,4614,45,174.01
331,411,66,108.59
1473,3403,215,20332.66
1702,105,172,108.79
95,2920,26,3057.2
2451,2466,207,16157.41
2253,5068,170,22652.4
956,5833,140,443.9
38,3433,154,2431.08
474,4690,248,108.02
1230,2198,123,163.78
1027,5279,110,52.79
1644,1353,105,194.26
2420,6227,164,745.87
1134,1269,24,48.76
596,6236,167,3477.9
135,611,193,2741.36
1440,1342,23,161.18
2827,2375,95,29423.72
484,3623,39,2689.71
2387,1155,228,79.21
2177,1694,234,66407.96
2471,279,273,138.36
1822,5615,119,81.46
2475,364,145,97.87
52,872,200,602.14
456,3124,126,146.49
2028,3311,197,132.8
1763,3270,120,151.04
1153,2766,125,35815.36
877,5786,92,137.3
2229,3128,151,104.45
1521,5780,271,87.02
1045,4543,180,706.85
2403,1852,263,89.5
2713,5523,69,3281.22
1449,2182,73,89.27
1277,5904,170,3112.23
1494,5962,57,4265.48
2664,6195,49,109.55
2895,6197,188,55.12
2727,5881,218,5636.27
903,5071,77,14646.18
2012,4250,191,2980.82
2279,1379,203,188.64
2032,2992,202,2027.62
2930,5623,195,118.1
1642,2327,32,17207.87
375,5342,40,2719.58
273,5707,58,8083.33
2833,5445,265,27.26
1576,1103,197,14.0
400,3854,299,3450.75
433,6030,205,6386.67
673,5208,224,218.32
1612,1773,90,104.94
351,1022,185,45.53
2708,34,213,188.29
2461,6094,187,827.18
2368,3490,126,10342.02
1276,5637,222,522.5
2656,195,294,139.02
1174,4002,52,6411.4
1297,3973,65,8397.26
1934,5114,150,152683.31
2166,4047,84,403.46
1263,5238,105,23.77
2388,5162,240,36405.95
418,5780,234,85.74
483,3962,122,14325.49
1320,4513,207,1894.33
2051,761,85,994.63
2220,5150,175,52545.23
1484,2089,180,900.57
593,1786,170,42.62
445,6116,159,238.77
351,4418,177,4640.0
1113,1490,206,466.71
1570,1270,251,105.34
2197,5235,256,42.97
2138,3775,106,4733.86
1867,3043,111,157.24
22,596,130,8448.14
2902,4390,254,1660.06
1282,3446,52,2837.68
2302,4658,140,187.92
2684,972,178,181.04
1517,3140,170,2833.98
1740,756,134,2331.59
2247,1627,234,184.99
1871,3889,33,4679.53
756,6208,161,196.08
2757,1985,269,123125.7
1617,3910,38,15136.58
1689,1470,284,168.9
2283,3027,74,1775.5
2324,347,169,97.05
2904,3396,50,2971.08
1511,1864,187,43.24
814,5599,159,58.88
2543,6104,154,206.86
1920,2517,253,20340.79
1947,2722,189,2325.8
825,975,275,34.46
591,2011,55,86.65
204,2050,282,37.88
513,3515,186,2174.84
2904,5609,181,63.95
1526,446,278,190.36
589,2302,63,27803.24
424,2625,28,47806.51
1618,3692,39,2839.91
18,674,162,2283.49
2001,2586,168,48764.43
254,1027,285,47.22
271,2596,110,13704.66
2253,5857,151,7232.36
2093,2281,82,193.23
1688,1725,214,102205.46
1128,1797,91,532.38
1672,6144,74,259.05
1527,2772,142,73675.3
2726,2977,36,913.23
2827,1079,99,85.64
2880,1507,61,44.82
1897,3194,139,4382.38
44,3420,218,3255.21
2603,2136,76,422.42
754,3028,144,2232.69
1646,5683,72,1893.03
879,963,34,334.12
430,723,210,3334.09
1008,5256,70,219.96
14,559,161,120.92
1910,592,269,103.53
2663,1316,232,11.55
2617,2490,270,7445.01
227,5761,90,225.02
2837,4317,100,8264.19
1260,4823,271,9237.17
746,6167,273,97.6
1433,4979,247,947.43
2287,3281,86,45.54
717,930,139,86.05
1971,1510,264,79.0
2418,5955,97,4457.76
651,532,216,353825.95
782,1187,238,224.34
499,4126,144,1180.43
1782,3695,254,3178.52
708,5764,72,281.99
2787,4260,195,230.89
2467,2705,264,11640.73
394,4730,178,102.63
241,4208,195,3882.4
2327,2543,186,16480.57
1800,3910,232,15891.12
519,6185,276,173.09
826,5721,115,415.21
1576,1246,207,35.51
1859,1095,58,60.9
729,4524,191,328.98
2550,1140,44,18.01
1081,975,281,40.97
69,3874,114,19203.36
2738,4097,50,1608.88
164,5290,163,2405.52
1283,2469,281,27253.61
1862,1095,259,68.72
964,4133,148,263.77
520,4107,217,267.4
2479,326,202,54.21
433,1449,118,41.27
995,4009,139,6882.81
619,1282,25,139.42
806,6049,209,3509.46
594,5178,136,384.11
2529,1642,34,362.72
2034,2697,248,14883.78
1787,4389,114,6227.79
1440,1393,220,461.78
2256,1051,183,43.44
1860,5882,294,7480.95
2459,2952,71,12417.46
1582,6029,208,4886.17
388,5049,295,19682.14
1077,539,208,1875.9
1859,1054,140,63.42
2309,3540,97,2129.09
2485,4130,231,1980.34
2065,4299,279,278.12
558,4080,218,251.48
1942,4454,32,1612.9
2502,757,20,2517.89
2984,392,129,92.01
817,5374,151,1947.82
2703,1548,20,205.47
470,3044,192,181.2
2497,53,113,88.16
1704,2769,112,70489.24
1738,1236,179,26.94
857,1248,221,54.91
936,5989,66,1339.89
658,2391,230,17344.55
1246,3585,79,827.49
382,5937,274,708.94
1684,2839,92,24558.58
1507,6083,260,164.93
2887,568,56,190.0
2418,1577,209,112.76
2468,3969,54,6119.02
2221,5284,119,128.61
1698,2659,279,26205.03
2490,1565,268,506.63
2715,3635,101,3082.37
1387,5345,233,887.16
1465,1774,170,108.15
2980,2093,57,1026.99
2880,1174,217,162.3
1421,4865,174,55.94
49,5422,148,143.45
442,6153,64,151.64
1049,5300,93,178.05
123,3223,58,170.11
822,5397,274,746.79
453,3127,220,40.96
2999,2646,270,12089.2
441,282,53,133.55
1758,4071,177,251.94
1228,2395,194,68876.93
1647,2046,47,93.79
2768,1683,146,210.06
1960,5794,226,202.14
809,2068,234,770.25
516,5400,28,414.15
2297,287,25,124.87
2044,1844,93,83.05
1159,2695,104,10366.78
2971,2727,199,15510.58
1130,2701,95,53562.13
140,4241,102,263.3
1455,3430,135,1597.89
1300,2079,284,414.48
2954,2824,81,94944.44
2518,2701,127,56729.2
2813,2600,175,46582.97
809,1092,208,55.3
2600,3030,199,256.06
687,5729,256,826.56
1384,5415,102,295.89
2979,93,167,242.7
1724,5499,22,91.26
1471,5486,41,94.02
536,4993,165,1654.5
4,4841,106,11992.81
2549,919,103,170.13
2945,3086,190,2206.89
1220,2832,194,51232.79
385,2529,35,30528.86
477,3933,203,14876.74
879,5968,46,2846.76
375,1421,166,108.52
1496,5439,45,78.12
2852,2297,143,170917.54
2790,455,284,424.62
1015,1232,56,262.63
1832,1034,115,69.53
2653,5100,62,13749.8
315,505,281,237.44
613,3983,59,156.0
2597,3865,203,2054.83
1408,5376,65,3548.85
2271,1156,99,178.3
1814,6239,203,855.23
784,5535,48,324.65
2197,210,186,48.47
2631,5751,144,365.99
1156,4993,48,1653.79
2544,6284,103,795.28
2662,2060,222,102.86
2050,2541,120,10551.11
2246,5663,130,176.21
1105,3751,100,5906.11
433,595,52,636.93
194,4407,159,3673.58
635,399,58,508.93
291,3280,218,150.47
2497,4115,60,241.3
1545,4827,77,2653.68
84,4966,217,941.18
1198,2192,151,101.9
594,3656,200,2858.99
318,3563,87,1969.14
1354,3818,205,4148.39
2014,3385,50,2358.13
811,2727,262,15875.28
561,5079,121,38708.98
2269,740,38,615.58
945,681,250,934.97
2092,2331,256,59223.16
1871,4300,88,338.16
2307,169,145,86.74
2797,1534,86,97.96
1645,3449,93,1554.92
1644,5735,137,1086.48
2054,5375,235,2794.97
696,4850,194,165.38
2797,5145,298,8006.83
1779,1754,113,112.34
1068,5082,82,106285.14
334,3138,102,1957.0
2123,5090,69,25360.89
228,4189,285,1551.43
1370,3439,255,1475.06
780,105,158,101.11
2395,6206,39,88.1
2381,2901,67,3582.89
73,5805,265,135.84
217,834,275,1944.74
2621,4862,236,171.39
493,399,227,458.21
1909,3747,88,2918.69
2728,1819,195,976.01
869,3328,182,2727.95
2655,1653,286,166.82
202,942,293,232.23
1020,4803,162,911.35
84,239,74,218.83
916,2419,242,28309.58
2910,1739,245,27547.93
258,4197,142,475.46
2213,2564,159,58310.2
1469,4356,227,7282.43
603,2643,283,103183.68
1420,2305,99,53984.14
197,4761,38,628.1
2487,1928,282,382.21
2686,3583,80,23666.95
2500,300,61,112.87
1138,1355,140,31.46
2247,23,30,286.79
2837,5262,60,41.91
2558,884,22,165.52
734,4834,230,4185.21
761,2364,140,20983.89
405,37,255,142.02
843,2336,214,18062.44
1050,5062,245,25065.77
1017,197,34,132.98
1447,5338,151,2256.39
906,3829,194,3445.2
2714,1170,199,95.91
1855,3081,43,2160.55
1184,1401,198,89.11
2244,6062,271,5638.74
666,362,104,103.19
1261,2401,241,25012.17
2060,1474,34,526.13
2738,4327,29,3382.2
2466,1406,201,82.45
2153,3468,73,3100.44
878,4226,108,2609.09
6,4429,222,6272.54
2778,3815,176,2115.32
1600,5401,70,577.67
2757,2040,260,57.18
2800,2209,66,205.17
1153,4413,130,3254.99
596,1758,202,114.54
1091,4425,89,1322.33
2804,6280,60,5689.23
823,5677,186,4184.53
203,5316,269,318.64
2786,6177,108,181.7
2713,1250,228,116.14
1586,4361,58,4481.19
2641,280,296,133.41
2343,3373,195,1719.5
1884,3676,163,5762.8
1260,3203,117,1646.2
33,3960,137,26875.81
2555,4530,251,1178.57
2851,3933,236,16950.42
2819,4149,22,1384.52
419,5644,112,2410.27
1816,5437,150,83.5
151,3370,290,1560.15
2529,3722,256,3094.34
967,1482,179,517.95
1386,385,23,121.52
17,931,191,183.89
575,1393,41,517.48
2031,2675,55,44609.49
1164,4969,235,272.75
1762,4209,33,833.17
970,1659,99,185.78
1681,2559,202,56290.33
2202,3195,135,5692.17
1053,3094,171,1137.67
2647,5828,20,513.79
746,11,296,15.8
12,2425,293,16303.34
1287,4992,75,1434.91
343,6101,239,430.22
951,3153,266,2121.71
2405,3065,136,666.17
2370,5899,288,1286.47
1170,3243,184,2192.37
1103,4496,49,2318.63
2388,1379,50,189.55
2034,2320,129,66846.8
1808,6252,40,1163.09
2822,6080,129,105.01
2910,5928,264,2473.94
2451,4463,187,1049.75
7,4355,77,6372.18
687,3368,283,887.43
1140,3170,297,8199.4
1521,1203,231,94.51
1437,2206,56,307.61
454,4451,93,2458.86
419,4329,204,4746.43
441,1995,143,136013.81
2696,3106,240,2468.0
2335,6026,298,425.22
2453,4647,162,402.3
2340,183,276,89.84
1347,6074,85,2129.2
2741,5999,199,172.56
768,3118,184,10540.04
168,6244,55,1910.76
880,625,67,2603.52
2442,5150,83,46237.76
537,3698,293,6076.53
2626,4777,130,141.88
433,393,81,88.77
1136,1136,261,47.14
642,3150,100,1095.09
1339,5552,233,92.51
426,1282,294,148.09
208,5776,100,108.4
30,4819,82,707.12
883,3815,280,2048.42
184,5697,256,506.95
220,1334,51,24.61
1915,2725,239,9391.76
1886,817,113,724.48
1478,5003,218,658.01
883,3051,195,354.36
1307,4055,137,349.51
763,5840,41,754.66
1854,5121,104,26901.02
2141,3191,282,1383.77
2757,6033,275,4046.96
1510,3916,210,5079.23
1904,4392,91,2244.8
2433,2496,122,45946.22
2555,30,244,113.68
2696,2619,153,12185.98
495,3390,57,2090.79
1409,5101,128,15038.82
1003,1091,242,24.68
2262,1316,23,12.12
857,4832,289,838.61
2368,5154,117,158248.9
1567,5591,188,81.31
2597,4099,165,452.23
78,5484,66,101.56
2907,4452,214,2631.0
2594,5979,234,3591.55
2957,5882,267,7750.32
1826,4797,110,1228.42
784,3367,215,5380.47
229,5175,44,638.57
1089,5971,45,4699.56
2272,6139,125,257.89
2539,58,109,200.7
1666,20,271,50.49
2603,4041,162,197.45
1296,1942,59,137.34
2899,5402,180,661.91
1415,2232,122,223.35
2221,1275,189,157.39
294,4501,64,7438.77
2410,1089,153,11.03
1270,4383,271,977.77
1569,1349,72,182.19
166,961,51,198.51
725,1087,63,106.88
2790,3123,193,209.6
1054,995,97,55.68
2109,1004,234,110.95
2630,573,228,704.86
155,1046,117,75.27
170,761,86,937.04
2221,2890,279,314.4
772,2855,54,778.75
1064,5987,201,657.67
305,5968,257,2935.72
1318,2977,97,947.97
1104,29,100,200.34
2810,4183,271,2429.28
1260,2206,269,273.95
188,498,149,526.21
563,1931,208,379.46
146,4296,179,1664.3
2547,4706,297,29.63
1748,1127,128,60.76
724,2874,252,763.9
422,2345,133,38267.36
1665,2257,143,416.09
3,4413,71,3495.09
1933,6028,172,4666.69
2305,5983,22,270.25
1045,97,255,121.5
1413,4658,227,189.59
2083,3516,58,2306.66
846,5011,247,11515.97
500,5782,192,36.38
1929,864,199,382.35
1437,4284,285,4510.65
865,190,198,290.56
2618,3448,224,3740.15
1430,3018,75,2612.27
1206,471,160,438.79
2258,1694,180,71901.5
198,2711,183,44843.45
2062,5144,151,6874.4
862,872,186,662.35
106,5267,160,36.1
2410,5422,278,131.84
2339,1358,265,60.17
1753,4973,141,490.47
1224,5830,120,840.77
2625,3295,74,64.61
689,362,222,106.74
2821,5918,117,1511.89
2081,6161,130,53.92
231,1134,284,11.62
837,3646,276,1982.69
18,2471,256,48834.57
2173,2380,84,52541.34
41,1006,168,23.23
3000,3007,99,953.95
1406,5199,32,1450.75
2097,981,48,275.75
491,196,169,50.47
2402,4639,157,1934.44
1966,3324,113,1557.96
2618,5357,128,505.05
1369,5855,121,4624.75
1774,624,100,2446.31
2776,1376,204,83.39
653,4700,204,10.94
184,2908,235,2655.16
1351,1170,112,103.08
769,2780,100,33565.32
716,1510,265,86.33
1703,2352,264,727.39
1001,5518,80,2211.66
666,3165,72,2796.98
9,4450,300,2056.51
1835,5370,267,920.86
1483,5903,68,2877.07
1442,3578,99,5294.04
1461,2392,200,33877.99
2678,1395,105,189.35
447,5630,181,2643.88
628,5005,124,1253.55
86,1475,21,102.42
2107,4066,98,244.04
836,4205,32,2347.5
402,5956,118,6397.4
545,5425,158,226.81
2091,4014,232,11626.47
1541,1106,183,114.14
2138,1235,186,191.73
1338,2777,77,11741.35
340,3436,232,1494.24
401,492,213,439.53
2276,4651,69,130.46
2607,4470,34,1761.61
2647,4376,299,2229.53
1567,1112,296,51.06
421,5371,297,1244.42
2327,2383,230,57999.27
138,109,78,64.38
679,1466,283,457.31
2988,701,27,2524.28
1657,3798,141,5497.67
310,6014,23,114.87
954,1315,99,88.8
462,2091,113,402.52
1565,2202,59,490.62
14,4191,124,1543.92
1255,3009,158,598.77
949,5851,237,7942.24
315,5904,267,3744.51
2918,706,227,2698.08
962,3031,78,367.34
498,5907,62,6155.87
2644,2091,150,461.68
2011,3177,153,4126.67
1407,1112,131,51.11
645,6147,95,209.64
2882,2272,294,623.87
1018,2607,225,19060.54
658,3185,283,11094.86
587,532,97,352894.4
2906,4183,223,2689.02
3,712,126,564.93
460,6110,221,439.31
2472,57,157,127.14
830,4581,168,661.6
755,3573,270,893.97
1795,3515,297,2135.12
2953,5676,115,5052.51
1189,2239,89,60.82
82,686,242,583.75
407,4104,61,152.9
2850,6226,50,185.83
1374,1955,170,38137.79
2393,4342,195,950.0
2094,1622,192,112.9
356,1463,74,95.74
2171,4072,87,341.9
2706,1781,288,107.71
2824,793,225,566.32
1649,862,130,603.6
758,3087,35,3198.57
680,552,108,181.65
2878,636,115,3463.8
422,273,120,121.99
710,2095,233,434.79
2462,4250,126,3085.36
339,835,50,555.94
283,3002,175,253.33
2061,3657,173,3599.6
1883,5225,59,3083.27
2336,4860,222,923.11
2804,666,258,2824.38
783,3594,251,1660.62
1759,2004,281,80597.69
2566,2418,197,25195.5
2239,3541,38,2405.52
2351,141,248,178.34
2693,81,290,206.77
2351,473,141,60.4
2774,3171,173,10265.32
1410,2866,257,1998.21
1369,2880,224,5069.26
513,4801,263,575.64
439,1072,261,58.19
1073,412,221,85.35
2122,3816,80,2562.42
789,1379,295,194.82
2524,1820,130,349.86
2526,1756,247,199.51
2114,5874,281,4827.32
14,2888,145,1976.27
1435,3932,68,13832.1
2502,3446,273,2741.38
197,5371,92,1178.23
1869,5025,39,14001.83
2480,5677,110,4211.66
1790,1682,253,95.93
2139,4719,226,2042.65
823,5495,31,325.39
1472,5708,81,609.34
1086,5192,101,1612.96
1341,5276,260,103.06
1325,5483,140,86.24
1636,5465,91,247.05
2890,3849,179,4685.11
529,2358,175,511.42
1741,2932,38,2032.22
1045,5960,190,3123.61
345,3342,293,2131.55
2677,3938,295,24143.37
2601,2128,268,432.79
840,3109,147,1284.83
527,6154,112,370.26
2283,1432,113,451.86
2288,3482,72,653.97
896,26,234,226.9
2115,1053,233,59.89
901,1421,124,106.58
143,767,72,547.82
1475,77,64,152.42
2224,5918,216,1502.09
2618,3979,97,319.98
1692,230,287,172.19
840,5548,172,3050.12
136,2654,287,10465.18
41,1662,167,166.29
979,629,57,1177.17
2826,532,177,421037.64
409,6255,161,748.11
2722,4868,91,659.16
2758,4799,46,2185.81
683,5897,71,6365.49
1218,4588,153,405.64
2439,6202,228,141.31
1878,962,230,192.39
624,4175,167,261.86
2612,3553,159,1636.66
1409,5016,22,487.41
2109,3409,162,958.06
1017,5813,217,121.94
1859,2355,267,710.65
2569,6224,271,304.19
482,1794,259,1015.69
2444,3203,159,1645.24
528,2061,280,915.83
2901,3108,297,4384.06
439,5969,210,3689.0
438,1268,238,63.79
2002,594,253,213.58
2558,2163,132,824.67
927,5621,131,85.11
1637,4760,94,482.38
2100,2279,81,308.42
700,5654,259,65.22
1641,4487,266,3493.42
1116,5503,189,1639.61
562,3806,214,4581.92
374,1491,285,100.36
1528,5984,101,351.86
889,4786,282,30.83
1906,4036,48,307.72
1190,1424,49,442.73
862,1965,250,9238.66
122,6167,153,95.98
489,4048,87,342.4
2441,5497,183,148.08
2854,2649,28,31935.17
1459,2908,30,2656.23
2584,4678,280,1556.21
1974,5192,297,1596.87
2536,2167,172,988.15
2324,3665,20,1583.93
1667,2602,117,65076.87
1054,1138,277,10.43
2382,5747,70,318.44
607,2826,202,9773.02
2256,684,22,467.67
1665,5743,257,138.78
787,2288,184,663.86
1148,2647,183,14480.21
458,740,195,582.08
253,2220,278,67.86
1150,1834,290,346.34
1701,3694,232,2755.94
315,1739,271,31300.58
1459,5829,35,565.16
1250,6150,244,52.51
2787,5703,202,2121.15
952,4542,258,471.93
1359,3590,105,1256.35
1204,4848,67,834.3
426,916,229,243.08
699,1834,123,303.76
1357,3018,273,2486.21
1802,2548,136,61511.31
2381,742,75,3092.12
1996,4894,178,559.78
2165,1461,290,236.76
2638,4156,212,348.38
2376,6078,224,153.74
2394,356,199,47.72
2323,5902,207,1983.62
2165,4853,255,54.32
1343,917,132,47.88
2344,2455,82,28810.22
933,3867,62,3203.82
879,5187,114,343.78
1517,4396,98,7805.63
2980,1584,141,222.96
2573,1741,241,108.46
2465,155,147,417.31
2097,2087,229,401.07
386,4629,48,973.94
2203,4379,228,5397.69
2637,5545,73,1678.73
2037,1787,97,559.69
288,2498,277,67476.82
949,5607,173,106.65
511,3523,203,2267.26
2539,4634,44,223.73
1122,1469,89,93.62
818,2646,27,12878.28
2396,2720,271,9843.7
688,3120,295,16119.84
2610,1736,100,8882.81
396,5403,295,191.83
2259,5858,274,2180.27
2826,4262,179,336.34
564,226,201,151.31
661,469,98,82.71
1564,3134,272,2119.12
933,1779,201,54.4
2935,63,221,70.86
1264,3968,206,5071.49
1389,5153,93,114174.61
2770,2355,87,592.02
1802,3872,212,5460.19
2269,5529,33,2121.11
2525,6131,52,99.43
363,3079,230,340.52
2346,533,124,136.76
424,5715,182,2852.22
2695,2551,261,13800.72
875,2038,251,52.41
1970,5167,61,485.82
2683,813,188,177.86
2214,537,245,1685.25
1539,3148,84,1575.76
1685,4720,160,479.77
1155,1830,85,592.52
632,5501,208,1272.18
355,3360,203,2021.96
165,1302,70,19.62
1727,2959,102,747.31
2941,447,23,431.89
2687,1137,134,90.32
2103,1816,100,271.05
1966,1326,143,92.82
86,422,173,235.45
370,5294,169,2487.65
2446,808,35,49.77
2930,641,38,2909.45
2924,2612,91,50935.77
160,3442,216,2155.3
427,5885,93,2966.85
799,2107,285,2029.95
2056,1226,234,49.93
2835,4969,265,270.06
98,2292,258,478.12
1195,4344,291,1263.8
2574,5387,292,1682.1
1234,3583,51,19932.97
2408,3596,206,1973.61
1887,828,237,1950.72
709,2603,89,77640.49
432,1914,155,655.69
2078,3723,256,3636.83
617,874,211,473.65
1901,4398,216,2593.77
2146,5131,240,20528.87
2003,2723,277,10540.0
1111,1783,259,92.09
477,2933,234,2434.39
632,2228,73,80.8
1591,4980,154,1102.11
1784,3307,92,58.23
2628,824,94,1468.0
1037,627,142,1079.67
2046,4449,147,4748.9
1793,4895,250,113.59
1959,1125,247,71.6
2849,76,278,85.98
1403,1463,54,112.0
1414,5283,114,24.83
2836,5540,44,1130.69
1259,3833,181,6758.93
2077,4253,107,905.88
1110,3613,58,2272.71
718,2611,107,40446.17
1094,1778,87,35.24
1466,1238,108,46.39
1236,3395,103,1495.41
1257,781,165,2425.44
1252,5193,183,458.99
798,1792,151,171.52
818,622,279,2528.1
2523,1837,54,134.06
198,4233,53,1193.52
128,5698,61,1845.54
1753,5376,154,3635.42
1916,31,76,298.25
2707,503,217,57.89
1526,828,243,1906.39
1977,242,206,182.86
2759,4207,27,3225.59
1177,3414,235,1421.54
2837,3092,34,12019.43
2492,4584,132,315.85
159,3059,64,468.73
1110,266,74,74.33
748,2952,136,12388.29
868,2284,238,456.61
2569,2332,289,70461.11
424,3345,204,1292.15
2360,2584,228,31790.01
1790,3400,41,10094.85
2519,5580,35,51.36
1849,641,269,2990.14
2899,116,185,260.38
1852,5893,78,2986.49
2410,5566,46,124.55
418,3615,150,1430.68
395,1973,30,47954.14
1345,3360,193,1953.09
2833,1986,50,107750.53
952,6225,32,110.66
1078,3852,246,7366.76
437,5945,212,2695.29
1351,493,221,122.22
2823,4430,105,1841.49
2963,5099,34,11129.97
2723,249,277,142.48
2154,4806,198,302.63
1321,2042,164,90.15
2661,166,206,98.25
1547,4022,284,16406.54
1154,2566,161,2272.58
562,3307,134,63.34
2124,5872,37,5603.69
2557,3126,297,39.93
2729,173,257,121.91
66,1353,44,185.73
1622,1315,55,94.26
2208,3389,165,1552.88
1734,2244,154,75.5
313,4676,111,1020.14
2934,2151,248,1817.27
2328,4250,41,3487.26
91,6129,144,438.94
1595,2282,194,214.02
487,5590,247,46.11
905,3767,33,3292.42
51,4808,103,363.93
987,248,291,167.98
2576,6241,255,1566.67
331,5707,94,6932.5
150,4607,45,1536.1
1857,52,262,121.31
415,392,51,89.09
2610,2361,182,625.84
186,3634,86,2794.42
1488,6187,238,125.48
2391,4942,186,975.01
2883,114,66,92.07
2349,5331,141,401.85
2707,6207,220,108.08
2396,468,243,44.16
147,1113,252,34.43
2644,5906,189,4955.72
196,3916,116,5738.4
2475,5769,157,262.36
149,1315,299,92.01
787,517,294,59.07
1907,556,227,460.88
1253,5432,24,1819.8
2366,234,133,276.99
566,3431,82,1743.87
2265,3751,232,5686.72
1403,325,159,88.15
2039,4610,278,115.16
1643,6013,123,133.52
2059,5624,60,126.86
503,1672,136,163.72
2274,2075,300,452.32
2740,1751,144,119.52
840,3835,84,2756.72
2949,83,28,307.17
271,465,36,115.36
1834,770,156,3007.77
203,5543,259,1983.06
1696,1885,184,444.36
874,99,109,86.96
1285,3344,115,1119.71
414,4340,111,6070.16
1970,1931,196,398.89
603,2184,187,88.61
2475,5696,92,1427.51
2851,5574,190,37.54
912,525,139,142.81
1963,2040,120,54.49
2446,5791,83,109.18
2424,5157,115,32451.39
213,5640,53,1086.26
246,698,223,2060.35
561,1535,253,171.19
2627,5774,189,35.59
156,3459,104,1128.28
143,267,240,84.06
947,1881,207,329.42
1974,1525,181,131.91
1466,4611,262,147.57
566,76,148,86.43
369,547,256,121.38
2037,3042,132,120.39
1996,4250,128,3561.06
1872,727,170,2227.8
2003,2331,240,59357.99
2165,5104,124,6494.32
2018,2971,82,455.92
1181,6235,103,2503.29
303,3123,72,213.04
85,4025,161,26744.6
2384,3435,68,1412.08
452,4678,281,1703.82
1451,1513,244,117.11
2289,2633,213,35201.62
1489,4964,288,170.57
2453,5234,112,51.77
624,4555,38,1094.79
2277,5560,277,109.05
582,2329,205,41643.61
1198,6089,177,79.58
688,2180,273,77.63
772,3497,139,1052.23
2269,4084,183,385.14
281,1546,180,161.03
34,486,208,113.88
2477,168,273,90.26
377,4999,145,1228.69
2140,612,236,2437.07
2950,4018,184,19389.45
2944,3872,84,5045.05
