name,category_id,brand_id,unit_id,price,gst,cost_price,description
Protein Powder 1kg,7,177,2,1300,18,975,Horlicks trusted healthcare product for wellness and immunity support.
Protein Powder 2kg,7,177,2,2600,18,1950,Horlicks trusted healthcare product for wellness and immunity support.
Health Drink Powder 1kg,7,177,2,560,12,420,Horlicks trusted healthcare product for wellness and immunity support.
Health Drink Powder 2kg,7,177,2,1120,12,840,Horlicks trusted healthcare product for wellness and immunity support.
Protein Powder 1kg,7,178,2,1300,18,975,Ensure trusted healthcare product for wellness and immunity support.
Protein Powder 2kg,7,178,2,2600,18,1950,Ensure trusted healthcare product for wellness and immunity support.
Health Drink Powder 1kg,7,178,2,560,12,420,Ensure trusted healthcare product for wellness and immunity support.
Health Drink Powder 2kg,7,178,2,1120,12,840,Ensure trusted healthcare product for wellness and immunity support.
Protein Powder 1kg,7,179,2,1300,18,975,Protinex trusted healthcare product for wellness and immunity support.
Protein Powder 2kg,7,179,2,2600,18,1950,Protinex trusted healthcare product for wellness and immunity support.
Health Drink Powder 1kg,7,179,2,560,12,420,Protinex trusted healthcare product for wellness and immunity support.
Health Drink Powder 2kg,7,179,2,1120,12,840,Protinex trusted healthcare product for wellness and immunity support.
Protein Powder 1kg,7,180,2,1300,18,975,MyProtein trusted healthcare product for wellness and immunity support.
Protein Powder 2kg,7,180,2,2600,18,1950,MyProtein trusted healthcare product for wellness and immunity support.
Health Drink Powder 1kg,7,180,2,560,12,420,MyProtein trusted healthcare product for wellness and immunity support.
Health Drink Powder 2kg,7,180,2,1120,12,840,MyProtein trusted healthcare product for wellness and immunity support.
Protein Powder 1kg,7,181,2,1300,18,975,MuscleBlaze trusted healthcare product for wellness and immunity support.
Protein Powder 2kg,7,181,2,2600,18,1950,MuscleBlaze trusted healthcare product for wellness and immunity support.
Health Drink Powder 1kg,7,181,2,560,12,420,MuscleBlaze trusted healthcare product for wellness and immunity support.
Health Drink Powder 2kg,7,181,2,1120,12,840,MuscleBlaze trusted healthcare product for wellness and immunity support.
Frozen Dosa Batter 1kg,4,202,2,55,5,35,Fresh dosa batter
Frozen Mango Pulp 1kg,4,202,2,130,5,90,Frozen mango pulp
Frozen Guava Pulp 1kg,4,202,2,120,5,85,Frozen guava pulp
Decorative Pebbles White 1kg,20,209,2,60,5,40,White decor pebbles
Decorative Pebbles Mixed 1kg,20,209,2,70,5,45,Mixed color pebbles
Protein Powder 1kg,7,216,2,1300,18,975,CarePlus trusted healthcare product for wellness and immunity support.
Protein Powder 2kg,7,216,2,2600,18,1950,CarePlus trusted healthcare product for wellness and immunity support.
Health Drink Powder 1kg,7,216,2,560,12,420,CarePlus trusted healthcare product for wellness and immunity support.
Health Drink Powder 2kg,7,216,2,1120,12,840,CarePlus trusted healthcare product for wellness and immunity support.
Protein Powder 1kg,7,217,2,1300,18,975,HealthFirst trusted healthcare product for wellness and immunity support.
Protein Powder 2kg,7,217,2,2600,18,1950,HealthFirst trusted healthcare product for wellness and immunity support.
Health Drink Powder 1kg,7,217,2,560,12,420,HealthFirst trusted healthcare product for wellness and immunity support.
Health Drink Powder 2kg,7,217,2,1120,12,840,HealthFirst trusted healthcare product for wellness and immunity support.
Dog Food 2kg,9,224,2,480,12,360,PureCare premium quality dog food suitable for pet health and care.
Dog Food 5kg,9,224,2,1200,12,900,PureCare premium quality dog food suitable for pet health and care.
Dog Food 10kg,9,224,2,2400,12,1800,PureCare premium quality dog food suitable for pet health and care.
Dog Food 20kg,9,224,2,4800,12,3600,PureCare premium quality dog food suitable for pet health and care.
Cat Food 2kg,9,224,2,440,12,330,PureCare premium quality cat food suitable for pet health and care.
Cat Food 5kg,9,224,2,1100,12,825,PureCare premium quality cat food suitable for pet health and care.
Cat Food 10kg,9,224,2,2200,12,1650,PureCare premium quality cat food suitable for pet health and care.
Cat Food 20kg,9,224,2,4400,12,3300,PureCare premium quality cat food suitable for pet health and care.
Dog Treats 1kg,9,224,2,500,12,375,PureCare premium quality dog treats suitable for pet health and care.
Dog Treats 2kg,9,224,2,1000,12,750,PureCare premium quality dog treats suitable for pet health and care.
Cat Treats 1kg,9,224,2,440,12,330,PureCare premium quality cat treats suitable for pet health and care.
Cat Treats 2kg,9,224,2,880,12,660,PureCare premium quality cat treats suitable for pet health and care.
Protein Powder 1kg,7,229,2,1300,18,975,LifeLine trusted healthcare product for wellness and immunity support.
Protein Powder 2kg,7,229,2,2600,18,1950,LifeLine trusted healthcare product for wellness and immunity support.
Health Drink Powder 1kg,7,229,2,560,12,420,LifeLine trusted healthcare product for wellness and immunity support.
Health Drink Powder 2kg,7,229,2,1120,12,840,LifeLine trusted healthcare product for wellness and immunity support.
Protein Powder 1kg,7,240,2,1300,18,975,ProActive trusted healthcare product for wellness and immunity support.
Protein Powder 2kg,7,240,2,2600,18,1950,ProActive trusted healthcare product for wellness and immunity support.
Health Drink Powder 1kg,7,240,2,560,12,420,ProActive trusted healthcare product for wellness and immunity support.
Health Drink Powder 2kg,7,240,2,1120,12,840,ProActive trusted healthcare product for wellness and immunity support.
Protein Powder 1kg,7,243,2,1300,18,975,MaxCare trusted healthcare product for wellness and immunity support.
Protein Powder 2kg,7,243,2,2600,18,1950,MaxCare trusted healthcare product for wellness and immunity support.
Health Drink Powder 1kg,7,243,2,560,12,420,MaxCare trusted healthcare product for wellness and immunity support.
Health Drink Powder 2kg,7,243,2,1120,12,840,MaxCare trusted healthcare product for wellness and immunity support.
Dog Food 2kg,9,243,2,480,12,360,MaxCare premium quality dog food suitable for pet health and care.
Dog Food 5kg,9,243,2,1200,12,900,MaxCare premium quality dog food suitable for pet health and care.
Dog Food 10kg,9,243,2,2400,12,1800,MaxCare premium quality dog food suitable for pet health and care.
Dog Food 20kg,9,243,2,4800,12,3600,MaxCare premium quality dog food suitable for pet health and care.
Cat Food 2kg,9,243,2,440,12,330,MaxCare premium quality cat food suitable for pet health and care.
Cat Food 5kg,9,243,2,1100,12,825,MaxCare premium quality cat food suitable for pet health and care.
Cat Food 10kg,9,243,2,2200,12,1650,MaxCare premium quality cat food suitable for pet health and care.
Cat Food 20kg,9,243,2,4400,12,3300,MaxCare premium quality cat food suitable for pet health and care.
Dog Treats 1kg,9,243,2,500,12,375,MaxCare premium quality dog treats suitable for pet health and care.
Dog Treats 2kg,9,243,2,1000,12,750,MaxCare premium quality dog treats suitable for pet health and care.
Cat Treats 1kg,9,243,2,440,12,330,MaxCare premium quality cat treats suitable for pet health and care.
Cat Treats 2kg,9,243,2,880,12,660,MaxCare premium quality cat treats suitable for pet health and care.
Protein Powder 1kg,7,248,2,1300,18,975,CareZone trusted healthcare product for wellness and immunity support.
Protein Powder 2kg,7,248,2,2600,18,1950,CareZone trusted healthcare product for wellness and immunity support.
Health Drink Powder 1kg,7,248,2,560,12,420,CareZone trusted healthcare product for wellness and immunity support.
Health Drink Powder 2kg,7,248,2,1120,12,840,CareZone trusted healthcare product for wellness and immunity support.
Dog Food 2kg,9,248,2,480,12,360,CareZone premium quality dog food suitable for pet health and care.
Dog Food 5kg,9,248,2,1200,12,900,CareZone premium quality dog food suitable for pet health and care.
Dog Food 10kg,9,248,2,2400,12,1800,CareZone premium quality dog food suitable for pet health and care.
Dog Food 20kg,9,248,2,4800,12,3600,CareZone premium quality dog food suitable for pet health and care.
Cat Food 2kg,9,248,2,440,12,330,CareZone premium quality cat food suitable for pet health and care.
Cat Food 5kg,9,248,2,1100,12,825,CareZone premium quality cat food suitable for pet health and care.
Cat Food 10kg,9,248,2,2200,12,1650,CareZone premium quality cat food suitable for pet health and care.
Cat Food 20kg,9,248,2,4400,12,3300,CareZone premium quality cat food suitable for pet health and care.
Dog Treats 1kg,9,248,2,500,12,375,CareZone premium quality dog treats suitable for pet health and care.
Dog Treats 2kg,9,248,2,1000,12,750,CareZone premium quality dog treats suitable for pet health and care.
Cat Treats 1kg,9,248,2,440,12,330,CareZone premium quality cat treats suitable for pet health and care.
Cat Treats 2kg,9,248,2,880,12,660,CareZone premium quality cat treats suitable for pet health and care.
Dog Food 2kg,9,250,2,480,12,360,TrueValue premium quality dog food suitable for pet health and care.
Dog Food 5kg,9,250,2,1200,12,900,TrueValue premium quality dog food suitable for pet health and care.
Dog Food 10kg,9,250,2,2400,12,1800,TrueValue premium quality dog food suitable for pet health and care.
Dog Food 20kg,9,250,2,4800,12,3600,TrueValue premium quality dog food suitable for pet health and care.
Cat Food 2kg,9,250,2,440,12,330,TrueValue premium quality cat food suitable for pet health and care.
Cat Food 5kg,9,250,2,1100,12,825,TrueValue premium quality cat food suitable for pet health and care.
Cat Food 10kg,9,250,2,2200,12,1650,TrueValue premium quality cat food suitable for pet health and care.
Cat Food 20kg,9,250,2,4400,12,3300,TrueValue premium quality cat food suitable for pet health and care.
Dog Treats 1kg,9,250,2,500,12,375,TrueValue premium quality dog treats suitable for pet health and care.
Dog Treats 2kg,9,250,2,1000,12,750,TrueValue premium quality dog treats suitable for pet health and care.
Cat Treats 1kg,9,250,2,440,12,330,TrueValue premium quality cat treats suitable for pet health and care.
Cat Treats 2kg,9,250,2,880,12,660,TrueValue premium quality cat treats suitable for pet health and care.
Frozen Kulfi 6pc,4,10,1,85,5,60,Traditional kulfi sticks
Frozen Mango Kulfi 6pc,4,10,1,95,5,70,Mango flavored kulfi
Frozen Malai Kulfi 6pc,4,10,1,100,5,75,Creamy malai kulfi
Baby Pacifier 2pc,8,27,1,170,18,125,Pacifier set
Baby Bib Cotton 2pc,8,27,1,135,18,95,Soft cotton bib
Baby Bib Waterproof 1pc,8,27,1,120,18,85,Waterproof bib
Multivitamin Tablets 10 tablets,7,31,1,120,12,90,Dettol trusted healthcare product for wellness and immunity support.
Multivitamin Tablets 20 tablets,7,31,1,240,12,180,Dettol trusted healthcare product for wellness and immunity support.
Multivitamin Tablets 50 tablets,7,31,1,600,12,450,Dettol trusted healthcare product for wellness and immunity support.
Multivitamin Tablets 100 tablets,7,31,1,1200,12,900,Dettol trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 10 tablets,7,31,1,80,12,60,Dettol trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 20 tablets,7,31,1,160,12,120,Dettol trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 50 tablets,7,31,1,400,12,300,Dettol trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 100 tablets,7,31,1,800,12,600,Dettol trusted healthcare product for wellness and immunity support.
Calcium Tablets 15 tablets,7,31,1,150,12,112.5,Dettol trusted healthcare product for wellness and immunity support.
Calcium Tablets 30 tablets,7,31,1,300,12,225,Dettol trusted healthcare product for wellness and immunity support.
Calcium Tablets 60 tablets,7,31,1,600,12,450,Dettol trusted healthcare product for wellness and immunity support.
Calcium Tablets 120 tablets,7,31,1,1200,12,900,Dettol trusted healthcare product for wellness and immunity support.
Multipurpose Wipes 100pcs,10,31,1,220,18,160,Large wipes pack
Multipurpose Wipes 50pcs,10,31,1,135,18,95,Cleaning wipes
Multipurpose Wipes Citrus 100pcs,10,31,1,240,18,170,Large wipes
Multipurpose Wipes Citrus 50pcs,10,31,1,145,18,100,Citrus wipes
Multivitamin Tablets 10 tablets,7,32,1,120,12,90,Lifebuoy trusted healthcare product for wellness and immunity support.
Multivitamin Tablets 20 tablets,7,32,1,240,12,180,Lifebuoy trusted healthcare product for wellness and immunity support.
Multivitamin Tablets 50 tablets,7,32,1,600,12,450,Lifebuoy trusted healthcare product for wellness and immunity support.
Multivitamin Tablets 100 tablets,7,32,1,1200,12,900,Lifebuoy trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 10 tablets,7,32,1,80,12,60,Lifebuoy trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 20 tablets,7,32,1,160,12,120,Lifebuoy trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 50 tablets,7,32,1,400,12,300,Lifebuoy trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 100 tablets,7,32,1,800,12,600,Lifebuoy trusted healthcare product for wellness and immunity support.
Calcium Tablets 15 tablets,7,32,1,150,12,112.5,Lifebuoy trusted healthcare product for wellness and immunity support.
Calcium Tablets 30 tablets,7,32,1,300,12,225,Lifebuoy trusted healthcare product for wellness and immunity support.
Calcium Tablets 60 tablets,7,32,1,600,12,450,Lifebuoy trusted healthcare product for wellness and immunity support.
Calcium Tablets 120 tablets,7,32,1,1200,12,900,Lifebuoy trusted healthcare product for wellness and immunity support.
Razor Single,5,42,1,100,18,75,Gillette high quality razor suitable for daily personal hygiene.
Baby Pacifier Hard1pcs,8,45,1,130,18,90,Firm pacifier
Baby Blanket Cotton1pcs,8,45,1,275,18,210,Cotton blanket
Baby Wipes 40pcs,8,45,1,100,18,70,Soft baby wipes
Baby Wipes 80pcs,8,45,1,175,18,130,Gentle wipes pack
Baby Wipes 120pcs,8,45,1,225,18,170,Large baby wipes
Baby Cotton Buds 100pcs,8,45,1,45,18,30,Soft ear buds
Baby Safety Pins 10pcs,8,45,1,30,18,20,Safety pins
Baby Comb Premium1pcs,8,45,1,95,18,65,Premium comb
Baby Hair Brush Soft1pcs,8,45,1,115,18,80,Soft brush
Baby Bath Sponge Soft1pcs,8,45,1,65,18,45,Soft sponge
Baby Bath Sponge Thick1pcs,8,45,1,85,18,60,Thick sponge
Baby Feeding Spoon Set1pcs,8,45,1,80,18,55,Feeding spoon pack
Baby Feeding Bowl Set1pcs,8,45,1,120,18,85,Feeding bowl
Baby Cotton Balls 100pcs,8,45,1,60,18,40,Soft cotton balls
Baby Travel Kit 6pcs,8,45,1,350,18,260,Baby travel pack
Baby Teether Soft1pcs,8,45,1,120,18,85,Soft teether
Baby Teether Cooling1pcs,8,45,1,135,18,95,Cooling gel teether
Baby Nail Clipper1pcs,8,45,1,65,18,45,Safe nail clipper
Baby Nasal Aspirator1pcs,8,45,1,120,18,85,Soft nasal aspirator
Baby Blanket Soft1pcs,8,45,1,290,18,220,Soft baby blanket
Baby Blanket Warm1pcs,8,45,1,335,18,260,Warm baby blanket
Baby Bib Soft1pcs,8,45,1,85,18,60,Soft bib
Baby Bib Waterproof1pcs,8,45,1,105,18,75,Waterproof bib
Baby Changing Mat1pcs,8,45,1,205,18,150,Changing mat
Baby Pacifier Soft1pcs,8,45,1,120,18,85,Soft silicone pacifier
Baby Comb Set 2pc,8,45,1,78,18,55,Baby comb set
Baby Brush Set 2pc,8,45,1,95,18,65,Soft brush set
Baby Soft Towels 2pc,8,45,1,200,18,140,Soft towel set
Baby Cotton Sheet 1pc,8,45,1,240,18,180,Cotton sheet
Baby Safety Gloves 1 pcs,8,45,1,78,18,55,Baby gloves
Baby Socks 2 pcs,8,45,1,115,18,80,Soft baby socks
Baby Cap Cotton1pcs,8,45,1,100,18,70,Soft cotton cap
Baby Bed Protector Medium1pcs,8,45,1,210,18,150,Waterproof bed protector
Baby Bed Protector Large1pcs,8,45,1,240,18,180,Large protector
Baby Blanket Warm Cotton1pcs,8,46,1,270,18,210,Warm cotton blanket
Baby Pants XL 40pcs,8,46,1,510,18,420,XL pants
Baby Diapers Small 20pcs,8,46,1,210,18,160,Baby diapers small
Baby Diapers Medium 20pcs,8,46,1,240,18,180,Medium diapers
Baby Diapers Large 20pcs,8,46,1,270,18,200,Large diapers
Baby Diapers XL 20pcs,8,46,1,290,18,220,XL diapers
Baby Diapers Newborn 24pcs,8,46,1,225,18,170,Newborn diapers
Baby Pants Small 40pcs,8,46,1,420,18,350,Pant style diapers
Baby Pants Medium 40pcs,8,46,1,445,18,370,Medium pants
Baby Pants Large 40pcs,8,46,1,475,18,395,Large pants
Baby Pants XXL 40pcs,8,46,1,545,18,450,XXL diapers
Baby Wet Wipes 40pcs,8,46,1,115,18,80,Soft wipes
Baby Wet Wipes 80pcs,8,46,1,175,18,130,Large wipes
Baby Wet Wipes Aloe 80pcs,8,46,1,185,18,140,Aloe wipes
Pet Vitamin Supplement 30 tablets,9,47,1,135,12,101.25,Pedigree premium quality pet vitamin supplement suitable for pet health and care.
Pet Vitamin Supplement 60 tablets,9,47,1,270,12,202.5,Pedigree premium quality pet vitamin supplement suitable for pet health and care.
Pet Vitamin Supplement 100 tablets,9,47,1,450,12,337.5,Pedigree premium quality pet vitamin supplement suitable for pet health and care.
Pet Vitamin Supplement 200 tablets,9,47,1,900,12,675,Pedigree premium quality pet vitamin supplement suitable for pet health and care.
Pet Feeding Bowl Small,9,47,1,240,18,180,Pedigree premium quality pet feeding bowl suitable for pet health and care.
Pet Feeding Bowl Medium,9,47,1,300,18,225,Pedigree premium quality pet feeding bowl suitable for pet health and care.
Pet Feeding Bowl Large,9,47,1,450,18,337.5,Pedigree premium quality pet feeding bowl suitable for pet health and care.
Pet Feeding Bowl Premium,9,47,1,600,18,450,Pedigree premium quality pet feeding bowl suitable for pet health and care.
Pet Leash Small,9,47,1,360,18,270,Pedigree premium quality pet leash suitable for pet health and care.
Pet Leash Medium,9,47,1,450,18,337.5,Pedigree premium quality pet leash suitable for pet health and care.
Pet Leash Large,9,47,1,675,18,506.25,Pedigree premium quality pet leash suitable for pet health and care.
Pet Leash Premium,9,47,1,900,18,675,Pedigree premium quality pet leash suitable for pet health and care.
Pet Toy Small,9,47,1,280,18,210,Pedigree premium quality pet toy suitable for pet health and care.
